nv,mu,cv,phi,delta_phi
20.0,0.00950418288030231,1.836801144496994,0.8353020249071634,0.01079233725255818
20.0,0.04751540129600542,1.9309011729642296,0.8347566235195268,0.01079233725255818
20.0,0.0949963704011567,1.9680853847895339,0.8388244542080949,0.01079233725255818
20.0,0.4695696261643623,2.1981409376493826,0.82411577778408,0.01079233725255818
20.0,0.9075565311257952,2.239007897477977,0.8096833223081781,0.01079233725255818
32.0,0.009688491205280515,1.79825026702038,0.8346915173744003,0.01079233725255818
32.0,0.04843889152504435,1.8864779653128,0.8352313008564247,0.01079233725255818
32.0,0.09685551505548305,1.9182303820671283,0.8331477001145785,0.01079233725255818
32.0,0.48075474056011225,2.0653472812140734,0.825088579292214,0.01079233725255818
32.0,0.940444467583589,2.1981498575957277,0.818047592621186,0.01079233725255818
6.0,0.008506390528907306,1.560387797260118,0.6868943026494633,0.16110551368857082
6.0,0.042517853397217684,1.5582850101187742,0.6905950149238118,0.16110551368857082
6.0,0.08494776691458673,1.5562477181619054,0.6954688966309835,0.16110551368857082
6.0,0.4113509491947965,1.5711772970050684,0.6836325677072034,0.16110551368857082
6.0,0.7529377601646754,1.5889407392618666,0.669570561486642,0.16110551368857082
8.0,0.008819855379154697,1.5582114638394136,0.68405610018442,0.16110551368857082
8.0,0.0440875293475092,1.5655651017928722,0.6904883525548224,0.16110551368857082
8.0,0.08810175736056135,1.5547666750779896,0.6896802369943046,0.16110551368857082
8.0,0.4292426225110819,1.5652580267649612,0.6679621400517038,0.16110551368857082
8.0,0.7978398338215679,1.574949112301397,0.6517123601613897,0.16110551368857082
12.0,0.009186621121613236,1.5469697334775752,0.6832680031510383,0.16110551368857082
12.0,0.04592450690295852,1.558710430838388,0.6864414254665165,0.16110551368857082
12.0,0.0917953340839378,1.5560772406652772,0.6858346040848423,0.16110551368857082
12.0,0.45062883864627845,1.557425859610764,0.6723819022283289,0.16110551368857082
12.0,0.8544201748770377,1.570957554277284,0.6583932049553459,0.16110551368857082
14.0,0.009298155547770337,1.5406339793392714,0.6799853738437192,0.16110551368857082
14.0,0.04648322411332589,1.5558001810413757,0.6834019338086257,0.16110551368857082
14.0,0.09291928548568841,1.552727839039337,0.6838337652694528,0.16110551368857082
14.0,0.45723486783442424,1.5560536896324721,0.6674918041086734,0.16110551368857082
14.0,0.87260824488855,1.5685893175283805,0.6597929940120584,0.16110551368857082
20.0,0.00950418288030231,1.535716556173616,0.6849888484711137,0.16110551368857082
20.0,0.04751540129600542,1.5539329972714404,0.6844434470834853,0.16110551368857082
20.0,0.0949963704011567,1.554859939476714,0.6885112777720342,0.16110551368857082
20.0,0.4695696261643623,1.5542805020931043,0.6738026013480364,0.16110551368857082
20.0,0.9075565311257952,1.5601811482326113,0.6593701458721224,0.16110551368857082
32.0,0.009688491205280515,1.5295617764398628,0.6843783409383553,0.16110551368857082
32.0,0.04843889152504435,1.545402658623145,0.6849181244203819,0.16110551368857082
32.0,0.09685551505548305,1.5552921330817406,0.6828345236785202,0.16110551368857082
32.0,0.48075474056011225,1.5457958249139216,0.6747754028561598,0.16110551368857082
32.0,0.940444467583589,1.5554187001858504,0.6677344161851496,0.16110551368857082
6.0,0.008506390528907306,2.4237674324051808,0.8453535219093801,0.002646294428699078
6.0,0.042517853397217684,2.498807782874449,0.8490542341837364,0.002646294428699078
6.0,0.08494776691458673,2.5194129740347204,0.853928115890846,0.002646294428699078
6.0,0.4113509491947965,2.5355546385000616,0.8420917869670593,0.002646294428699078
6.0,0.7529377601646754,2.4744008866472185,0.8280297807465103,0.002646294428699078
8.0,0.008819855379154697,2.315696638120164,0.8425153194443322,0.002646294428699078
8.0,0.0440875293475092,2.417532206977766,0.8489475718147264,0.002646294428699078
8.0,0.08810175736056135,2.5679587425835027,0.8481394562541864,0.002646294428699078
8.0,0.4292426225110819,2.5655911494404435,0.826421359311568,0.002646294428699078
8.0,0.7978398338215679,2.576187705028968,0.8101715794213014,0.002646294428699078
12.0,0.009186621121613236,2.272436108521001,0.8417272224109176,0.002646294428699078
12.0,0.04592450690295852,2.3605730903249844,0.8449006447264145,0.002646294428699078
12.0,0.0917953340839378,2.4611677852373397,0.8442938233447277,0.002646294428699078
12.0,0.45062883864627845,2.560979218283514,0.8308411214882212,0.002646294428699078
12.0,0.8544201748770377,2.5596103295244133,0.8168524242152281,0.002646294428699078
14.0,0.009298155547770337,2.217777748499616,0.838444593103567,0.002646294428699078
14.0,0.04648322411332589,2.2360850561959076,0.841861153068482,0.002646294428699078
14.0,0.09291928548568841,2.396386168604744,0.8422929845293586,0.002646294428699078
14.0,0.45723486783442424,2.58937710017655,0.8259510233685691,0.002646294428699078
14.0,0.87260824488855,2.5670164777916793,0.8182522132719101,0.002646294428699078
20.0,0.00950418288030231,2.128482454048777,0.8434480677309879,0.002646294428699078
20.0,0.04751540129600542,2.2242882921421323,0.8429026663433716,0.002646294428699078
20.0,0.0949963704011567,2.349683731460994,0.8469704970319282,0.002646294428699078
20.0,0.4695696261643623,2.6210433977949497,0.8322618206079453,0.002646294428699078
20.0,0.9075565311257952,2.535397832529305,0.8178293651320088,0.002646294428699078
32.0,0.009688491205280515,2.0887631104912483,0.8428375601982491,0.002646294428699078
32.0,0.04843889152504435,2.156444977128789,0.843377343680269,0.002646294428699078
32.0,0.09685551505548305,2.208181619460372,0.841293742938379,0.002646294428699078
32.0,0.48075474056011225,2.4911945173843217,0.8332346221160513,0.002646294428699078
32.0,0.940444467583589,2.6119470145219372,0.8261936354450525,0.002646294428699078
6.0,0.008506390528907306,2.539654275453103,0.8466166341506055,0.0013831821874819982
6.0,0.042517853397217684,2.587894463865153,0.8503173464249583,0.0013831821874819982
6.0,0.08494776691458673,2.598278270768756,0.8551912281320498,0.0013831821874819982
6.0,0.4113509491947965,2.6148255518171917,0.843354899208275,0.0013831821874819982
6.0,0.7529377601646754,2.5921902325094237,0.8292928929877228,0.0013831821874819982
8.0,0.008819855379154697,2.3773264369231044,0.8437784316855206,0.0013831821874819982
8.0,0.0440875293475092,2.51370497946852,0.8502106840559609,0.0013831821874819982
8.0,0.08810175736056135,2.6594452979213146,0.8494025684953583,0.0013831821874819982
8.0,0.4292426225110819,2.637245814377091,0.8276844715527203,0.0013831821874819982
8.0,0.7978398338215679,2.614046137006537,0.8114346916625004,0.0013831821874819982
12.0,0.009186621121613236,2.3038554304207612,0.8429903346520998,0.0013831821874819982
12.0,0.04592450690295852,2.4382334215043926,0.8461637569676741,0.0013831821874819982
12.0,0.0917953340839378,2.53556976283996,0.8455569355858168,0.0013831821874819982
12.0,0.45062883864627845,2.6822642228616727,0.832104233729409,0.0013831821874819982
12.0,0.8544201748770377,2.648123706579329,0.818115536456475,0.0013831821874819982
14.0,0.009298155547770337,2.287765093028433,0.8397077053447604,0.0013831821874819982
14.0,0.04648322411332589,2.3695741906346584,0.8431242653096312,0.0013831821874819982
14.0,0.09291928548568841,2.5239529682067205,0.8435560967706118,0.0013831821874819982
14.0,0.45723486783442424,2.6629976719174744,0.8272141356097878,0.0013831821874819982
14.0,0.87260824488855,2.5828422141824197,0.819515325513068,0.0013831821874819982
20.0,0.00950418288030231,2.2299235533675614,0.8447111799722494,0.0013831821874819982
20.0,0.04751540129600542,2.3031630634066373,0.8441657785844912,0.0013831821874819982
20.0,0.0949963704011567,2.4185603031684253,0.8482336092731626,0.0013831821874819982
20.0,0.4695696261643623,2.700912098863582,0.833524932849243,0.0013831821874819982
20.0,0.9075565311257952,2.576992134341565,0.8190924773731894,0.0013831821874819982
32.0,0.009688491205280515,2.188452909208352,0.8441006724393887,0.0013831821874819982
32.0,0.04843889152504435,2.313870306250603,0.8446404559215608,0.0013831821874819982
32.0,0.09685551505548305,2.318095932990761,0.8425568551795436,0.0013831821874819982
32.0,0.48075474056011225,2.6137058567476092,0.8344977343572318,0.0013831821874819982
32.0,0.940444467583589,2.697984517528153,0.827456747686177,0.0013831821874819982
6.0,0.008506390528907306,2.2838590719285867,0.8439215334623744,0.004078282875675216
6.0,0.042517853397217684,2.362700994343852,0.8476222457367253,0.004078282875675216
6.0,0.08494776691458673,2.3836192919499575,0.852496127443877,0.004078282875675216
6.0,0.4113509491947965,2.452090035810091,0.8406597985200805,0.004078282875675216
6.0,0.7529377601646754,2.4032069249540795,0.8265977922995326,0.004078282875675216
8.0,0.008819855379154697,2.2428874257423113,0.8410833309973281,0.004078282875675216
8.0,0.0440875293475092,2.303969945524776,0.847515583367726,0.004078282875675216
8.0,0.08810175736056135,2.453481467202932,0.8467074678071898,0.004078282875675216
8.0,0.4292426225110819,2.4678527585436982,0.8249893708646039,0.004078282875675216
8.0,0.7978398338215679,2.509475900228808,0.8087395909742703,0.004078282875675216
12.0,0.009186621121613236,2.1514918156962546,0.840295233963932,0.004078282875675216
12.0,0.04592450690295852,2.234005951965512,0.8434686562794277,0.004078282875675216
12.0,0.0917953340839378,2.347366394180321,0.8428618348977596,0.004078282875675216
12.0,0.45062883864627845,2.4913372554946367,0.8294091330412378,0.004078282875675216
12.0,0.8544201748770377,2.45180065874596,0.8154204357682312,0.004078282875675216
14.0,0.009298155547770337,2.1555814619035583,0.8370126046566115,0.004078282875675216
14.0,0.04648322411332589,2.1892673676987324,0.8404291646215069,0.004078282875675216
14.0,0.09291928548568841,2.304117112343663,0.8408609960823582,0.004078282875675216
14.0,0.45723486783442424,2.5150264212859947,0.8245190349216039,0.004078282875675216
14.0,0.87260824488855,2.5052577708124475,0.8168202248249392,0.004078282875675216
20.0,0.00950418288030231,2.055413495830995,0.8420160792840141,0.004078282875675216
20.0,0.04751540129600542,2.1105881894259193,0.8414706778964032,0.004078282875675216
20.0,0.0949963704011567,2.2416967198530227,0.8455385085849406,0.004078282875675216
20.0,0.4695696261643623,2.5020874545275347,0.8308298321609329,0.004078282875675216
20.0,0.9075565311257952,2.501910870672547,0.816397376685039,0.004078282875675216
32.0,0.009688491205280515,1.9757748113150162,0.8414055717512768,0.004078282875675216
32.0,0.04843889152504435,2.147657979734558,0.8419453552332768,0.004078282875675216
32.0,0.09685551505548305,2.1500187941949327,0.8398617544914396,0.004078282875675216
32.0,0.48075474056011225,2.3978474256699878,0.8318026336690693,0.004078282875675216
32.0,0.940444467583589,2.4997586762744453,0.8247616469980362,0.004078282875675216
6.0,0.008506390528907306,1.56900308458039,0.7034057044343416,0.14459411190371693
6.0,0.042517853397217684,1.5647234494745623,0.7071064167086901,0.14459411190371693
6.0,0.08494776691458673,1.5667207435779693,0.7119802984158686,0.14459411190371693
6.0,0.4113509491947965,1.5783702803016564,0.700143969492085,0.14459411190371693
6.0,0.7529377601646754,1.6061289736281252,0.6860819632715245,0.14459411190371693
8.0,0.008819855379154697,1.563256432726706,0.7005675019693018,0.14459411190371693
8.0,0.0440875293475092,1.563909012515549,0.7069997543396986,0.14459411190371693
8.0,0.08810175736056135,1.5645675078287355,0.706191638779186,0.14459411190371693
8.0,0.4292426225110819,1.572300219648488,0.6844735418365854,0.14459411190371693
8.0,0.7978398338215679,1.5898124943183765,0.6682237619462711,0.14459411190371693
12.0,0.009186621121613236,1.5508026697619501,0.6997794049359156,0.14459411190371693
12.0,0.04592450690295852,1.5648037847347018,0.7029528272513952,0.14459411190371693
12.0,0.0917953340839378,1.5600933890487894,0.7023460058697226,0.14459411190371693
12.0,0.45062883864627845,1.566444971626296,0.6888933040132116,0.14459411190371693
12.0,0.8544201748770377,1.584049999015773,0.6749046067402255,0.14459411190371693
14.0,0.009298155547770337,1.5468830695546154,0.6964967756286012,0.14459411190371693
14.0,0.04648322411332589,1.5622313734716122,0.6999133355935058,0.14459411190371693
14.0,0.09291928548568841,1.557462409626762,0.7003451670543346,0.14459411190371693
14.0,0.45723486783442424,1.564115003313471,0.6840032058935507,0.14459411190371693
14.0,0.87260824488855,1.5793741042483205,0.6763043957969384,0.14459411190371693
20.0,0.00950418288030231,1.5391520647736328,0.7015002502559936,0.14459411190371693
20.0,0.04751540129600542,1.5612875937353017,0.7009548488683641,0.14459411190371693
20.0,0.0949963704011567,1.5632623319961443,0.7050226795569118,0.14459411190371693
20.0,0.4695696261643623,1.560876999792297,0.690314003132919,0.14459411190371693
20.0,0.9075565311257952,1.5698835898002435,0.6758815476570038,0.14459411190371693
32.0,0.009688491205280515,1.5310886991192267,0.7008897427232353,0.14459411190371693
32.0,0.04843889152504435,1.5523060917363867,0.701429526205263,0.14459411190371693
32.0,0.09685551505548305,1.5581606924506346,0.699345925463398,0.14459411190371693
32.0,0.48075474056011225,1.5528476640823088,0.6912868046410402,0.14459411190371693
32.0,0.940444467583589,1.5624096734992559,0.6842458179700276,0.14459411190371693
6.0,0.008506390528907306,2.4015023325759426,0.845051337885563,0.0029484784525019734
6.0,0.042517853397217684,2.5046145472029173,0.8487520501599145,0.0029484784525019734
6.0,0.08494776691458673,2.479506769963367,0.8536259318670681,0.0029484784525019734
6.0,0.4113509491947965,2.5352250309083275,0.8417896029432748,0.0029484784525019734
6.0,0.7529377601646754,2.4594130833915817,0.8277275967227061,0.0029484784525019734
8.0,0.008819855379154697,2.2861674729621777,0.8422131354205206,0.0029484784525019734
8.0,0.0440875293475092,2.351715922327608,0.8486453877908968,0.0029484784525019734
8.0,0.08810175736056135,2.5210787293137913,0.84783727223037,0.0029484784525019734
8.0,0.4292426225110819,2.5440093418489584,0.8261191752877768,0.0029484784525019734
8.0,0.7978398338215679,2.5390318407675934,0.8098693953974736,0.0029484784525019734
12.0,0.009186621121613236,2.2004811242954125,0.8414250383870947,0.0029484784525019734
12.0,0.04592450690295852,2.340259780758124,0.8445984607026271,0.0029484784525019734
12.0,0.0917953340839378,2.428238505365877,0.8439916393209427,0.0029484784525019734
12.0,0.45062883864627845,2.588949907504692,0.8305389374644135,0.0029484784525019734
12.0,0.8544201748770377,2.5288278051810305,0.8165502401914179,0.0029484784525019734
14.0,0.009298155547770337,2.2135478585257093,0.8381424090797909,0.0029484784525019734
14.0,0.04648322411332589,2.2453982197057853,0.8415589690446807,0.0029484784525019734
14.0,0.09291928548568841,2.4104955097371996,0.8419908005055394,0.0029484784525019734
14.0,0.45723486783442424,2.5664220024539475,0.8256488393447722,0.0029484784525019734
14.0,0.87260824488855,2.5457395469162645,0.8179500292481121,0.0029484784525019734
20.0,0.00950418288030231,2.1110289230217885,0.8431458837072036,0.0029484784525019734
20.0,0.04751540129600542,2.21256887707462,0.842600482319572,0.0029484784525019734
20.0,0.0949963704011567,2.2642974344890745,0.8466683130081224,0.0029484784525019734
20.0,0.4695696261643623,2.609327296107696,0.831959636584134,0.0029484784525019734
20.0,0.9075565311257952,2.505637615342402,0.8175271811082148,0.0029484784525019734
32.0,0.009688491205280515,2.068624589711923,0.842535376174461,0.0029484784525019734
32.0,0.04843889152504435,2.20786502287218,0.8430751596564718,0.0029484784525019734
32.0,0.09685551505548305,2.2451368652643637,0.8409915589145991,0.0029484784525019734
32.0,0.48075474056011225,2.4592772728127663,0.8329324380922459,0.0029484784525019734
32.0,0.940444467583589,2.5744232808017173,0.825891451421229,0.0029484784525019734
6.0,0.008506390528907306,1.548781341891104,0.6479998163380684,0.20000000000000004
6.0,0.042517853397217684,1.5468527520907385,0.6517005286124237,0.20000000000000004
6.0,0.08494776691458673,1.5433608732242425,0.6565744103195935,0.20000000000000004
6.0,0.4113509491947965,1.554846273339767,0.644738081395813,0.20000000000000004
6.0,0.7529377601646754,1.5670826794713262,0.630676075175256,0.20000000000000004
8.0,0.008819855379154697,1.5449440846432438,0.6451616138730268,0.20000000000000004
8.0,0.0440875293475092,1.5479359747150392,0.6515938662434325,0.20000000000000004
8.0,0.08810175736056135,1.5463069952734083,0.6507857506829159,0.20000000000000004
8.0,0.4292426225110819,1.5477129994057,0.6290676537403158,0.20000000000000004
8.0,0.7978398338215679,1.5557143748929454,0.6128178738499959,0.20000000000000004
12.0,0.009186621121613236,1.5357817552430368,0.6443735168396428,0.20000000000000004
12.0,0.04592450690295852,1.5462522898287336,0.6475469391551225,0.20000000000000004
12.0,0.0917953340839378,1.5461029929212102,0.6469401177734503,0.20000000000000004
12.0,0.45062883864627845,1.5449877910589698,0.6334874159169399,0.20000000000000004
12.0,0.8544201748770377,1.5510301580952364,0.6194987186439576,0.20000000000000004
14.0,0.009298155547770337,1.5313528911861727,0.6410908875323302,0.20000000000000004
14.0,0.04648322411332589,1.544105523565929,0.6445074474972315,0.20000000000000004
14.0,0.09291928548568841,1.5408706838173412,0.6449392789580617,0.20000000000000004
14.0,0.45723486783442424,1.5413884587887556,0.6285973177972807,0.20000000000000004
14.0,0.87260824488855,1.5498139385913086,0.6208985077006713,0.20000000000000004
20.0,0.00950418288030231,1.5270044068387552,0.6460943621597227,0.20000000000000004
20.0,0.04751540129600542,1.5417149876228704,0.6455489607720902,0.20000000000000004
20.0,0.0949963704011567,1.5454328135427613,0.649616791460641,0.20000000000000004
20.0,0.4695696261643623,1.5409517203224556,0.6349081150366431,0.20000000000000004
20.0,0.9075565311257952,1.5456422049056855,0.6204756595607336,0.20000000000000004
32.0,0.009688491205280515,1.5219852262997846,0.6454838546269654,0.20000000000000004
32.0,0.04843889152504435,1.5371594359476883,0.6460236381089892,0.20000000000000004
32.0,0.09685551505548305,1.5449112707015946,0.64394003736713,0.20000000000000004
32.0,0.48075474056011225,1.5366478531368515,0.6358809165447703,0.20000000000000004
32.0,0.940444467583589,1.5412324841835274,0.628839929873759,0.20000000000000004
6.0,0.008506390528907306,1.6066563971063716,0.763792150546023,0.08420766579201695
6.0,0.042517853397217684,1.6055648970700866,0.7674928628203657,0.08420766579201695
6.0,0.08494776691458673,1.6050306409986599,0.772366744527543,0.08420766579201695
6.0,0.4113509491947965,1.639683859756228,0.7605304156037608,0.08420766579201695
6.0,0.7529377601646754,1.6706495638836603,0.7464684093831985,0.08420766579201695
8.0,0.008819855379154697,1.596188315339449,0.7609539480809757,0.08420766579201695
8.0,0.0440875293475092,1.6063270664825557,0.7673862004513714,0.08420766579201695
8.0,0.08810175736056135,1.606606139532985,0.7665780848908477,0.08420766579201695
8.0,0.4292426225110819,1.6306242719466417,0.744859987948247,0.08420766579201695
8.0,0.7978398338215679,1.6757664033909268,0.7286102080579343,0.08420766579201695
12.0,0.009186621121613236,1.5823663453628327,0.760165851047584,0.08420766579201695
12.0,0.04592450690295852,1.6064942000942761,0.763339273363079,0.08420766579201695
12.0,0.0917953340839378,1.591345784297229,0.7627324519813848,0.08420766579201695
12.0,0.45062883864627845,1.623219887430323,0.7492797501248792,0.08420766579201695
12.0,0.8544201748770377,1.6574514620516363,0.7352910528518974,0.08420766579201695
14.0,0.009298155547770337,1.577066235696896,0.7568832217402657,0.08420766579201695
14.0,0.04648322411332589,1.6005426291876268,0.7602997817051784,0.08420766579201695
14.0,0.09291928548568841,1.5983857181368861,0.7607316131659995,0.08420766579201695
14.0,0.45723486783442424,1.6031747009305384,0.7443896520052347,0.08420766579201695
14.0,0.87260824488855,1.6410801984675192,0.7366908419085999,0.08420766579201695
20.0,0.00950418288030231,1.566386422976603,0.7618866963676627,0.08420766579201695
20.0,0.04751540129600542,1.5973376597450857,0.761341294980034,0.08420766579201695
20.0,0.0949963704011567,1.596502576462741,0.7654091256685821,0.08420766579201695
20.0,0.4695696261643623,1.6033225519401557,0.750700449244596,0.08420766579201695
20.0,0.9075565311257952,1.616143509611911,0.7362679937686776,0.08420766579201695
32.0,0.009688491205280515,1.5547482475802548,0.7612761888349086,0.08420766579201695
32.0,0.04843889152504435,1.5902524765404193,0.7618159723169338,0.08420766579201695
32.0,0.09685551505548305,1.5988150929786988,0.7597323715750617,0.08420766579201695
32.0,0.48075474056011225,1.5886038216358538,0.7516732507527147,0.08420766579201695
32.0,0.940444467583589,1.6003191820664053,0.7446322640816931,0.08420766579201695
6.0,0.008506390528907306,1.713913206531733,0.8125451614473758,0.03545465489070012
6.0,0.042517853397217684,1.7254937372788566,0.8162458737217106,0.03545465489070012
6.0,0.08494776691458673,1.7364309977228825,0.8211197554288832,0.03545465489070012
6.0,0.4113509491947965,1.827375811479943,0.809283426505096,0.03545465489070012
6.0,0.7529377601646754,1.8314154804907703,0.7952214202845423,0.03545465489070012
8.0,0.008819855379154697,1.7126271460959375,0.8097069589823251,0.03545465489070012
8.0,0.0440875293475092,1.7068229192398339,0.816139211352727,0.03545465489070012
8.0,0.08810175736056135,1.7171825202510158,0.8153310957922019,0.03545465489070012
8.0,0.4292426225110819,1.8502241502279728,0.7936129988495971,0.03545465489070012
8.0,0.7978398338215679,1.8757822248244018,0.7773632189592812,0.03545465489070012
12.0,0.009186621121613236,1.6722484698664009,0.8089188619489193,0.03545465489070012
12.0,0.04592450690295852,1.7141042140588534,0.8120922842644365,0.03545465489070012
12.0,0.0917953340839378,1.7145462806886274,0.8114854628827336,0.03545465489070012
12.0,0.45062883864627845,1.7982348035489193,0.7980327610262355,0.03545465489070012
12.0,0.8544201748770377,1.8845528231225304,0.7840440637532421,0.03545465489070012
14.0,0.009298155547770337,1.6376623095669198,0.8056362326416131,0.03545465489070012
14.0,0.04648322411332589,1.6945020070555343,0.809052792606531,0.03545465489070012
14.0,0.09291928548568841,1.688185186089279,0.8094846240673459,0.03545465489070012
14.0,0.45723486783442424,1.7782737587376798,0.793142662906587,0.03545465489070012
14.0,0.87260824488855,1.878158931997102,0.785443852809944,0.03545465489070012
20.0,0.00950418288030231,1.6352471677657687,0.8106397072690076,0.03545465489070012
20.0,0.04751540129600542,1.6917889597007787,0.8100943058813811,0.03545465489070012
20.0,0.0949963704011567,1.689824309983802,0.8141621365699307,0.03545465489070012
20.0,0.4695696261643623,1.7466542459946612,0.7994534601459469,0.03545465489070012
20.0,0.9075565311257952,1.8159718675015069,0.7850210046700299,0.03545465489070012
32.0,0.009688491205280515,1.6129824263774573,0.8100291997362499,0.03545465489070012
32.0,0.04843889152504435,1.6820745315375187,0.8105689832182806,0.03545465489070012
32.0,0.09685551505548305,1.6791123985682537,0.8084853824764137,0.03545465489070012
32.0,0.48075474056011225,1.6888333142939678,0.8004262616540515,0.03545465489070012
32.0,0.940444467583589,1.7385431782359229,0.7933852749830329,0.03545465489070012
6.0,0.008506390528907306,2.1646036309891103,0.8409969421346981,0.00700287420336378
6.0,0.042517853397217684,2.2132903962417676,0.8446976544090549,0.00700287420336378
6.0,0.08494776691458673,2.2512409871473293,0.8495715361162116,0.00700287420336378
6.0,0.4113509491947965,2.3160134112977615,0.8377352071924136,0.00700287420336378
6.0,0.7529377601646754,2.311707904096288,0.8236732009718636,0.00700287420336378
8.0,0.008819855379154697,2.080880243011675,0.8381587396696596,0.00700287420336378
8.0,0.0440875293475092,2.090103880110639,0.8445909920400593,0.00700287420336378
8.0,0.08810175736056135,2.264438098680353,0.8437828764795208,0.00700287420336378
8.0,0.4292426225110819,2.350461153844625,0.822064779536933,0.00700287420336378
8.0,0.7978398338215679,2.354640232134531,0.8058149996466151,0.00700287420336378
12.0,0.009186621121613236,2.054094498110811,0.8373706426362544,0.00700287420336378
12.0,0.04592450690295852,2.0879601717766776,0.840544064951767,0.00700287420336378
12.0,0.0917953340839378,2.206874361617673,0.8399372435700889,0.00700287420336378
12.0,0.45062883864627845,2.337271941294943,0.8264845417135637,0.00700287420336378
12.0,0.8544201748770377,2.3433268658722644,0.8124958444405666,0.00700287420336378
14.0,0.009298155547770337,2.0106313048225988,0.8340880133289329,0.00700287420336378
14.0,0.04648322411332589,2.0307130415330605,0.837504573293841,0.00700287420336378
14.0,0.09291928548568841,2.198434122609216,0.8379364047546749,0.00700287420336378
14.0,0.45723486783442424,2.360100168996309,0.8215944435939321,0.00700287420336378
14.0,0.87260824488855,2.3954823434531134,0.8138956334972651,0.00700287420336378
20.0,0.00950418288030231,1.921217751394407,0.8390914879563431,0.00700287420336378
20.0,0.04751540129600542,2.0291316631383856,0.8385460865687233,0.00700287420336378
20.0,0.0949963704011567,2.090924907644491,0.8426139172572759,0.00700287420336378
20.0,0.4695696261643623,2.3523575630972977,0.8279052408332682,0.00700287420336378
20.0,0.9075565311257952,2.4062922898480625,0.8134727853573613,0.00700287420336378
32.0,0.009688491205280515,1.8775168913931084,0.8384809804235966,0.00700287420336378
32.0,0.04843889152504435,2.020040900298997,0.8390207639056195,0.00700287420336378
32.0,0.09685551505548305,2.048012306528792,0.836937163163761,0.00700287420336378
32.0,0.48075474056011225,2.2220005531183378,0.8288780423414015,0.00700287420336378
32.0,0.940444467583589,2.351705839252861,0.8218370556703785,0.00700287420336378
6.0,0.008506390528907306,2.083905764060991,0.83930629115321,0.00869352518486843
6.0,0.042517853397217684,2.1393564862292744,0.8430070034275599,0.00869352518486843
6.0,0.08494776691458673,2.172614029777305,0.8478808851347238,0.00869352518486843
6.0,0.4113509491947965,2.2630310283034722,0.8360445562109284,0.00869352518486843
6.0,0.7529377601646754,2.2545565965197287,0.82198254999038,0.00869352518486843
8.0,0.008819855379154697,2.0537091458506254,0.8364680886881625,0.00869352518486843
8.0,0.0440875293475092,2.0258619514328533,0.8429003410585675,0.00869352518486843
8.0,0.08810175736056135,2.2069643824552174,0.8420922254980371,0.00869352518486843
8.0,0.4292426225110819,2.290775579292888,0.820374128555445,0.00869352518486843
8.0,0.7978398338215679,2.28584548352122,0.8041243486651287,0.00869352518486843
12.0,0.009186621121613236,1.9902395701579558,0.8356799916547697,0.00869352518486843
12.0,0.04592450690295852,2.0574866463924892,0.8388534139702846,0.00869352518486843
12.0,0.0917953340839378,2.109373883454884,0.838246592588598,0.00869352518486843
12.0,0.45062883864627845,2.2914530466048015,0.8247938907320701,0.00869352518486843
12.0,0.8544201748770377,2.2890580034161903,0.8108051934590773,0.00869352518486843
14.0,0.009298155547770337,1.969874814410467,0.8323973623474388,0.00869352518486843
14.0,0.04648322411332589,2.038171953553694,0.8358139223123539,0.00869352518486843
14.0,0.09291928548568841,2.103437350012521,0.8362457537731876,0.00869352518486843
14.0,0.45723486783442424,2.3319988128241795,0.8199037926124424,0.00869352518486843
14.0,0.87260824488855,2.344811520433862,0.8122049825157783,0.00869352518486843
20.0,0.00950418288030231,1.8840048207832123,0.8374008369748578,0.00869352518486843
20.0,0.04751540129600542,1.988088376497829,0.8368554355872262,0.00869352518486843
20.0,0.0949963704011567,2.03838519218452,0.8409232662757908,0.00869352518486843
20.0,0.4695696261643623,2.28103844462401,0.8262145898517754,0.00869352518486843
20.0,0.9075565311257952,2.341065929041869,0.8117821343758702,0.00869352518486843
32.0,0.009688491205280515,1.817054229655731,0.8367903294421031,0.00869352518486843
32.0,0.04843889152504435,1.953512596407834,0.8373301129241258,0.00869352518486843
32.0,0.09685551505548305,1.991061251002441,0.8352465121822761,0.00869352518486843
32.0,0.48075474056011225,2.137935739432006,0.8271873913599067,0.00869352518486843
32.0,0.940444467583589,2.2846741240485704,0.8201464046888877,0.00869352518486843
6.0,0.008506390528907306,1.8696238646615555,0.8294681493488333,0.018531666989242076
6.0,0.042517853397217684,1.8828037446790595,0.833168861623175,0.018531666989242076
6.0,0.08494776691458673,1.9013986521700017,0.8380427433303335,0.018531666989242076
6.0,0.4113509491947965,2.017199629281093,0.8262064144065498,0.018531666989242076
6.0,0.7529377601646754,2.0214671161260203,0.81214440818599,0.018531666989242076
8.0,0.008819855379154697,1.8408838789558513,0.8266299468837767,0.018531666989242076
8.0,0.0440875293475092,1.840417364535536,0.833062199254186,0.018531666989242076
8.0,0.08810175736056135,1.9240792262022184,0.8322540836936494,0.018531666989242076
8.0,0.4292426225110819,2.0418740635101056,0.8105359867510538,0.018531666989242076
8.0,0.7978398338215679,2.0378965480101137,0.7942862068607479,0.018531666989242076
12.0,0.009186621121613236,1.7804600701647233,0.8258418498503872,0.018531666989242076
12.0,0.04592450690295852,1.8277974779591757,0.8290152721658917,0.018531666989242076
12.0,0.0917953340839378,1.8535432730741863,0.8284084507841994,0.018531666989242076
