nv,mu,phi,pressure,temp
13,0.87260824488855,0.7659900752902403,2.755014408953307e-05,9.291116567145961e-07
19,0.9075565311257952,0.7811564421319162,3.173730084763668e-05,9.207897090502009e-07
31,0.940444467583589,0.7939612780693601,3.176110662628525e-05,9.195726539588872e-07
5,0.7529377601646754,0.7212245054630466,1.5632308589447116e-05,9.42303460577786e-07
7,0.7978398338215679,0.7453776962708165,2.3607898123977047e-05,9.269231799553674e-07
11,0.8544201748770377,0.7687116963880254,3.167223791751954e-05,9.440270813073769e-07
13,0.87260824488855,0.7769900752899495,3.5227985663013875e-05,9.208223873702274e-07
19,0.9075565311257952,0.792156442131628,4.423544484996122e-05,9.261236354194829e-07
31,0.940444467583589,0.8049612780690563,4.7701066652424e-05,9.328888078570372e-07
5,0.7529377601646754,0.7812245054614624,3.082219942623898e-05,9.441557505605058e-07
7,0.7978398338215679,0.8053776962691973,8.640009463417033e-05,9.3550919965002e-07
11,0.8544201748770377,0.8287116963864272,0.0014111696150194064,9.94459110280247e-07
13,0.87260824488855,0.8369900752883479,0.00446986624879551,9.803265300638418e-07
5,0.7529377601646754,0.7362245054626505,1.8114288880474253e-05,9.366109175593242e-07
7,0.7978398338215679,0.7603776962704181,3.0084492045095148e-05,9.38195431245767e-07
11,0.8544201748770377,0.7837116963876292,4.334013318191215e-05,9.271679411992222e-07
13,0.87260824488855,0.7919900752895499,5.26171477535858e-05,9.306049883781743e-07
19,0.9075565311257952,0.8071564421312176,7.746926003995844e-05,9.327898306816996e-07
31,0.940444467583589,0.8199612780686479,9.970943978223075e-05,9.334966034174634e-07
5,0.7529377601646754,0.5642245054672481,4.226083131926487e-06,9.342148318961149e-07
7,0.7978398338215679,0.5883776962750439,4.74534533226673e-06,9.33330083831e-07
11,0.8544201748770377,0.6117116963922257,5.011826833485342e-06,9.337944197250832e-07
13,0.87260824488855,0.6199900752941501,5.018877431997116e-06,9.286515423094767e-07
19,0.9075565311257952,0.6351564421358387,5.100570655923355e-06,9.282354918456082e-07
31,0.940444467583589,0.6479612780732891,5.020670396291781e-06,9.237282027073134e-07
5,0.7529377601646754,0.5782245054668718,4.7198877294299465e-06,9.417490546747962e-07
7,0.7978398338215679,0.6023776962746625,5.313687210397515e-06,9.31079486561534e-07
11,0.8544201748770377,0.6257116963918551,5.547349420398785e-06,9.297832030735335e-07
13,0.87260824488855,0.6339900752937746,5.695716752221489e-06,9.296901131722685e-07
19,0.9075565311257952,0.6491564421354505,5.707001627567343e-06,9.308586087763693e-07
31,0.940444467583589,0.6619612780729138,5.690626090039593e-06,9.253674082045067e-07
5,0.7529377601646754,0.5422245054678393,3.607192645704826e-06,9.346158490278264e-07
7,0.7978398338215679,0.5663776962756243,3.9682440465645766e-06,9.305087934012544e-07
11,0.8544201748770377,0.5897116963928117,4.168024737535276e-06,9.365965067198531e-07
13,0.87260824488855,0.5979900752947546,4.21644645366991e-06,9.270418218959316e-07
19,0.9075565311257952,0.6131564421364163,4.341982252404872e-06,9.273391550326285e-07
31,0.940444467583589,0.6259612780738683,4.236587603145836e-06,9.264193149075905e-07
5,0.7529377601646754,0.5752245054669514,4.673345610079801e-06,9.398058026485071e-07
7,0.7978398338215679,0.5993776962747431,5.073573937065631e-06,9.276430317508397e-07
11,0.8544201748770377,0.6227116963919341,5.348440088212811e-06,9.298527280328905e-07
13,0.87260824488855,0.6309900752938555,5.415570973510235e-06,9.296381994159495e-07
19,0.9075565311257952,0.6461564421355339,5.592857574839496e-06,9.30366016369308e-07
31,0.940444467583589,0.6589612780730016,5.43578192770262e-06,9.188972597827874e-07
5,0.7529377601646754,0.5692245054671169,4.32983258486459e-06,9.34040989361621e-07
7,0.7978398338215679,0.5933776962749037,4.847229952730917e-06,9.286306589476352e-07
11,0.8544201748770377,0.6167116963920934,5.2799828803148e-06,9.310359656865678e-07
13,0.87260824488855,0.6249900752940148,5.21772521472222e-06,9.235395032763551e-07
19,0.9075565311257952,0.6401564421356988,5.282760708571112e-06,9.287491169006739e-07
31,0.940444467583589,0.6529612780731602,5.305350622254538e-06,9.253618388176029e-07
5,0.7529377601646754,0.7372245054626252,1.812294695366897e-05,9.348802437842949e-07
7,0.7978398338215679,0.7613776962703891,3.054837273477273e-05,9.268330129451785e-07
11,0.8544201748770377,0.7847116963876017,4.495296007977988e-05,9.305195306294436e-07
13,0.87260824488855,0.7929900752895243,5.419442857270048e-05,9.317912906661958e-07
19,0.9075565311257952,0.8081564421311891,8.18905216802475e-05,9.459243738960367e-07
31,0.940444467583589,0.8209612780686205,0.00010452880382350358,9.232808589342053e-07
5,0.7529377601646754,0.7792245054615117,2.9731766480284018e-05,9.316618217360927e-07
7,0.7978398338215679,0.8033776962692508,7.978354471113494e-05,9.445176415190077e-07
11,0.8544201748770377,0.8267116963864797,0.0008535404381631182,9.526150807788447e-07
13,0.87260824488855,0.8349900752884037,0.0035945050774418455,9.669691399206157e-07
19,0.9075565311257952,0.8501564421300685,0.010584542448476968,9.802795332554164e-07
5,0.7529377601646754,0.5332245054680798,3.350323733180593e-06,9.290896283532115e-07
7,0.7978398338215679,0.557377696275869,3.719283480055925e-06,9.275189569251842e-07
11,0.8544201748770377,0.5807116963930498,3.850728640773166e-06,9.317901426562153e-07
13,0.87260824488855,0.5889900752949945,3.998746565739596e-06,9.374730003430106e-07
19,0.9075565311257952,0.6041564421366562,4.035329782332747e-06,9.337752912839938e-07
31,0.940444467583589,0.6169612780741085,3.975081140244196e-06,9.184000615435917e-07
5,0.7529377601646754,0.765224505461899,2.5170322867864227e-05,9.410950690621909e-07
7,0.7978398338215679,0.7893776962696398,5.319541505932603e-05,9.471093830486612e-07
11,0.8544201748770377,0.8127116963868666,0.00011576462735674035,9.465551241385995e-07
13,0.87260824488855,0.8209900752887731,0.00021705035832812812,9.389993383906015e-07
19,0.9075565311257952,0.8361564421304395,0.0029141928615470086,9.666426602593807e-07
31,0.940444467583589,0.8489612780678681,0.006332999577410467,9.532064239509494e-07
5,0.7529377601646754,0.5712245054670622,4.5031212782857555e-06,9.319958610418529e-07
7,0.7978398338215679,0.595377696274848,4.940827330728448e-06,9.311693867039681e-07
11,0.8544201748770377,0.6187116963920412,5.17789843270846e-06,9.250063626195949e-07
13,0.87260824488855,0.6269900752939607,5.347629052170734e-06,9.269810179222405e-07
19,0.9075565311257952,0.642156442135647,5.384746447779328e-06,9.262130786609794e-07
31,0.940444467583589,0.654961278073108,5.335299845306466e-06,9.276403711581124e-07
5,0.7529377601646754,0.7682245054618162,2.6434341819561366e-05,9.428600319608514e-07
7,0.7978398338215679,0.7923776962695582,5.641777344851588e-05,9.390257174003007e-07
11,0.8544201748770377,0.8157116963867841,0.00014093750481867183,9.414923112694455e-07
13,0.87260824488855,0.8239900752886953,0.000348134320062737,9.328963580352069e-07
19,0.9075565311257952,0.8391564421303609,0.004297656412848167,9.664086678153657e-07
31,0.940444467583589,0.8519612780677925,0.00881699630755125,9.826112701837976e-07
5,0.7529377601646754,0.5402245054678912,3.601646640253041e-06,9.358600887195294e-07
7,0.7978398338215679,0.5643776962756824,3.871286876284009e-06,9.241965265848159e-07
11,0.8544201748770377,0.5877116963928648,4.1613141559873135e-06,9.346152873927431e-07
13,0.87260824488855,0.5959900752948089,4.245092446981313e-06,9.385171732727148e-07
19,0.9075565311257952,0.6111564421364687,4.274814329935942e-06,9.228253343062459e-07
31,0.940444467583589,0.6239612780739225,4.212330557782206e-06,9.178764373877611e-07
5,0.7529377601646754,0.7742245054616457,2.813044052140122e-05,9.435054396019162e-07
7,0.7978398338215679,0.7983776962693903,6.616826232304667e-05,9.31530902691611e-07
11,0.8544201748770377,0.8217116963866178,0.00027997212129925457,9.623811623012087e-07
13,0.87260824488855,0.8299900752885332,0.0015844153892867014,9.709966351497195e-07
19,0.9075565311257952,0.8451564421302034,0.0074186973641061135,9.715811051321828e-07
5,0.7529377601646754,0.7092245054633766,1.3751281030474094e-05,9.338978855214054e-07
7,0.7978398338215679,0.7333776962711314,1.9704721078299338e-05,9.280649520625125e-07
11,0.8544201748770377,0.7567116963883368,2.4429355489819316e-05,9.290285175237961e-07
13,0.87260824488855,0.764990075290266,2.7005922831180267e-05,9.333200463673513e-07
19,0.9075565311257952,0.7801564421319445,3.119405490548547e-05,9.353995628307736e-07
31,0.940444467583589,0.7929612780693861,3.135036526683014e-05,9.320207634271843e-07
5,0.7529377601646754,0.5172245054685102,3.027559962300797e-06,9.304466792889113e-07
7,0.7978398338215679,0.5413776962763015,3.3460034762641114e-06,9.385922798427265e-07
11,0.8544201748770377,0.5647116963934793,3.4310324840613565e-06,9.19768756745274e-07
13,0.87260824488855,0.5729900752954202,3.5556306237468956e-06,9.321549187109658e-07
19,0.9075565311257952,0.5881564421370901,3.4852967837928904e-06,9.276620556215336e-07
31,0.940444467583589,0.600961278074543,3.579952472854804e-06,9.304496927792831e-07
5,0.7529377601646754,0.7222245054630217,1.5716744495887543e-05,9.35029003489024e-07
7,0.7978398338215679,0.7463776962707873,2.4230205941936e-05,9.366330838537908e-07
11,0.8544201748770377,0.7697116963879989,3.169820204515962e-05,9.27906654219209e-07
13,0.87260824488855,0.7779900752899254,3.642147602099704e-05,9.285577016509623e-07
19,0.9075565311257952,0.7931564421316017,4.723680674209417e-05,9.498744380000537e-07
31,0.940444467583589,0.8059612780690305,4.91495434147473e-05,9.152762241245298e-07
5,0.7529377601646754,0.5162245054685349,2.9632519040206385e-06,9.35302610795582e-07
7,0.7978398338215679,0.5403776962763265,3.2300061894036145e-06,9.282645308339411e-07
11,0.8544201748770377,0.5637116963935065,3.4278761030106236e-06,9.282458343441169e-07
13,0.87260824488855,0.5719900752954479,3.4841105795202216e-06,9.336423152288125e-07
19,0.9075565311257952,0.5871564421371163,3.583496605889225e-06,9.396552969883988e-07
31,0.940444467583589,0.59996127807457,3.58138129397773e-06,9.295629166382766e-07
5,0.7529377601646754,0.7042245054635109,1.3325199185939036e-05,9.355676432441533e-07
7,0.7978398338215679,0.7283776962712676,1.8433572034084564e-05,9.415672115832982e-07
11,0.8544201748770377,0.7517116963884625,2.2253158960471215e-05,9.297004226320311e-07
13,0.87260824488855,0.759990075290398,2.414763291098786e-05,9.267271975164757e-07
19,0.9075565311257952,0.77515644213208,2.712550809712792e-05,9.275693781739912e-07
31,0.940444467583589,0.7879612780695163,2.711831379398243e-05,9.290912476701433e-07
5,0.7529377601646754,0.5082245054687548,2.864129342496829e-06,9.311146738022506e-07
7,0.7978398338215679,0.5323776962765475,3.0683917434861913e-06,9.274411877993796e-07
11,0.8544201748770377,0.5557116963937156,3.302708883361192e-06,9.314333879817472e-07
13,0.87260824488855,0.5639900752956633,3.3420475752347254e-06,9.31826434859984e-07
19,0.9075565311257952,0.5791564421373256,3.340827005801549e-06,9.240692481441419e-07
31,0.940444467583589,0.5919612780747769,3.3677125634574595e-06,9.288153704430415e-07
5,0.7529377601646754,0.7202245054630749,1.5443802307000954e-05,9.370575768644943e-07
7,0.7978398338215679,0.7443776962708414,2.3422933109759714e-05,9.398464360774934e-07
11,0.8544201748770377,0.7677116963880499,3.076545339554141e-05,9.360434029412051e-07
13,0.87260824488855,0.775990075289978,3.459075455240641e-05,9.287471847214481e-07
19,0.9075565311257952,0.7911564421316571,4.294430055341666e-05,9.323869613350426e-07
31,0.940444467583589,0.8039612780690868,4.612722925893e-05,9.350473770849194e-07
5,0.7529377601646754,0.7112245054633223,1.4197063563676635e-05,9.34661025944016e-07
7,0.7978398338215679,0.7353776962710745,2.021199286085525e-05,9.383349127925195e-07
11,0.8544201748770377,0.7587116963882816,2.5391490205657596e-05,9.302113392405438e-07
13,0.87260824488855,0.7669900752902129,2.824127990969406e-05,9.357452501445963e-07
19,0.9075565311257952,0.7821564421318901,3.3009202120610764e-05,9.374493557726931e-07
31,0.940444467583589,0.7949612780693343,3.349864139372259e-05,9.390491565764006e-07
5,0.7529377601646754,0.7132245054632662,1.4392977772923578e-05,9.361374501066719e-07
7,0.7978398338215679,0.7373776962710201,2.136602876075051e-05,9.421934575955374e-07
11,0.8544201748770377,0.7607116963882281,2.6563918597984892e-05,9.377620796136345e-07
13,0.87260824488855,0.7689900752901568,2.9108289007250745e-05,9.221956102031711e-07
19,0.9075565311257952,0.784156442131834,3.4339929073278717e-05,9.240236088356543e-07
31,0.940444467583589,0.7969612780692811,3.6115169882424814e-05,9.454050005926895e-07
5,0.7529377601646754,0.5052245054688363,2.787335581494327e-06,9.319113317157726e-07
7,0.7978398338215679,0.5293776962766314,3.0767067755975028e-06,9.369283909192578e-07
11,0.8544201748770377,0.5527116963937967,3.1561620515328863e-06,9.291493928583025e-07
13,0.87260824488855,0.5609900752957416,3.182150186425233e-06,9.259768677116199e-07
19,0.9075565311257952,0.5761564421374042,3.248030789573663e-06,9.242385427930265e-07
31,0.940444467583589,0.588961278074856,3.2906655644395365e-06,9.217308936731524e-07
5,0.7529377601646754,0.5722245054670333,4.4788958037619906e-06,9.341333529502248e-07
7,0.7978398338215679,0.5963776962748222,5.085210390201871e-06,9.363548794505233e-07
11,0.8544201748770377,0.6197116963920147,5.2763840323228e-06,9.254157733180884e-07
13,0.87260824488855,0.6279900752939367,5.3347854073485645e-06,9.300068232989605e-07
19,0.9075565311257952,0.6431564421356192,5.481671784339271e-06,9.31333864626992e-07
31,0.940444467583589,0.6559612780730805,5.384742319711197e-06,9.246632071257199e-07
5,0.7529377601646754,0.7732245054616735,2.7448413470798343e-05,9.335912990983141e-07
7,0.7978398338215679,0.7973776962694163,6.48681018689381e-05,9.449771274212034e-07
11,0.8544201748770377,0.8207116963866453,0.00023970843054128295,9.570583747366265e-07
13,0.87260824488855,0.8289900752885582,0.0012498281167813692,9.560682971320773e-07
19,0.9075565311257952,0.8441564421302286,0.006854152862627171,9.629121825821986e-07
5,0.7529377601646754,0.5392245054679189,3.57705206595691e-06,9.313966026724516e-07
7,0.7978398338215679,0.5633776962757089,3.8879825654179515e-06,9.332065186576166e-07
11,0.8544201748770377,0.5867116963928911,4.019992182235712e-06,9.26712972889833e-07
13,0.87260824488855,0.5949900752948348,4.1466878312312e-06,9.329660142927205e-07
19,0.9075565311257952,0.6101564421364947,4.191959465232748e-06,9.266603645923017e-07
31,0.940444467583589,0.62296127807395,4.1913059915203334e-06,9.238022323648238e-07
5,0.7529377601646754,0.7672245054618446,2.560338681786517e-05,9.358292361967937e-07
7,0.7978398338215679,0.7913776962695822,5.4638205950206454e-05,9.33455614781922e-07
11,0.8544201748770377,0.8147116963868131,0.00013124738310793256,9.459781063985772e-07
13,0.87260824488855,0.8229900752887216,0.0002990479720721763,9.731613882390079e-07
19,0.9075565311257952,0.8381564421303822,0.003833456135179677,9.684577016216852e-07
31,0.940444467583589,0.8509612780678181,0.00791014820216848,9.56974664867205e-07
5,0.7529377601646754,0.766224505461873,2.5080505616877933e-05,9.34346181157673e-07
7,0.7978398338215679,0.7903776962696096,5.4111544397755924e-05,9.402667783327655e-07
11,0.8544201748770377,0.8137116963868404,0.00012293346361035983,9.53751558924459e-07
13,0.87260824488855,0.8219900752887463,0.00025365091863583213,9.599402377694092e-07
19,0.9075565311257952,0.8371564421304145,0.003365787254901832,9.729093620351151e-07
31,0.940444467583589,0.849961278067842,0.007085784665303364,9.573040189092055e-07
5,0.7529377601646754,0.5342245054680519,3.4011482813124735e-06,9.329564433215747e-07
7,0.7978398338215679,0.5583776962758409,3.6801467574541154e-06,9.303586277963827e-07
11,0.8544201748770377,0.581711696393026,3.935741924728165e-06,9.313208153352472e-07
13,0.87260824488855,0.5899900752949702,3.973727150325461e-06,9.284819552469749e-07
19,0.9075565311257952,0.6051564421366312,4.060541605674778e-06,9.349246130766838e-07
31,0.940444467583589,0.6179612780740849,4.001592854818145e-06,9.255939502780203e-07
5,0.7529377601646754,0.7802245054614851,3.060415838155347e-05,9.441147638075356e-07
7,0.7978398338215679,0.8043776962692257,8.285212494940149e-05,9.383506005698399e-07
11,0.8544201748770377,0.8277116963864527,0.0011080214788942021,9.521019831819103e-07
13,0.87260824488855,0.8359900752883794,0.00402983593264666,9.773967673447024e-07
5,0.7529377601646754,0.5412245054678648,3.5821329593251757e-06,9.327394350041379e-07
7,0.7978398338215679,0.5653776962756516,4.015281707739045e-06,9.327413547967066e-07
11,0.8544201748770377,0.5887116963928374,4.155293288106412e-06,9.332577805636683e-07
13,0.87260824488855,0.5969900752947813,4.161909351652851e-06,9.306316342066773e-07
19,0.9075565311257952,0.6121564421364429,4.305120168239757e-06,9.244752602088975e-07
31,0.940444467583589,0.6249612780738957,4.272308643791877e-06,9.232866443716719e-07
5,0.7529377601646754,0.7382245054625962,1.8229964124272386e-05,9.35838169956121e-07
7,0.7978398338215679,0.762377696270364,3.11304496014213e-05,9.341069471437841e-07
11,0.8544201748770377,0.7857116963875781,4.6295110032509915e-05,9.396200079665054e-07
13,0.87260824488855,0.7939900752894974,5.570984801939826e-05,9.322818085964067e-07
19,0.9075565311257952,0.8091564421311584,8.50372912836054e-05,9.401228757436726e-07
31,0.940444467583589,0.8219612780685912,0.00011347852984975687,9.463058780060074e-07
5,0.7529377601646754,0.5702245054670896,4.42079888133966e-06,9.298643522607858e-07
7,0.7978398338215679,0.5943776962748751,4.985480319795076e-06,9.355317430950098e-07
11,0.8544201748770377,0.6177116963920668,5.167642773361544e-06,9.226825003093457e-07
13,0.87260824488855,0.6259900752939861,5.213571050430711e-06,9.218040400388568e-07
19,0.9075565311257952,0.6411564421356726,5.286669546918811e-06,9.269309942931426e-07
31,0.940444467583589,0.6539612780731348,5.293483878501198e-06,9.320925455683451e-07
5,0.7529377601646754,0.5762245054669258,4.685009927636322e-06,9.342594852696346e-07
7,0.7978398338215679,0.6003776962747152,5.154567648893788e-06,9.29130783438853e-07
11,0.8544201748770377,0.6237116963919083,5.424720262903878e-06,9.299520975335697e-07
13,0.87260824488855,0.631990075293829,5.501116881559175e-06,9.291591702749562e-07
19,0.9075565311257952,0.6471564421355055,5.5063458142875224e-06,9.239772220724314e-07
31,0.940444467583589,0.6599612780729724,5.567837270493112e-06,9.217733814077286e-07
5,0.7529377601646754,0.7822245054614331,3.110277502065229e-05,9.315609207983397e-07
7,0.7978398338215679,0.806377696269172,8.994236634614586e-05,9.322562331081149e-07
11,0.8544201748770377,0.8297116963864003,0.0017341900395035552,9.837226478914711e-07
13,0.87260824488855,0.8379900752883217,0.004924032457828397,9.483608966443899e-07
5,0.7529377601646754,0.5772245054669001,4.6661850652230575e-06,9.320018974145586e-07
7,0.7978398338215679,0.601377696274689,5.27261023408226e-06,9.296987360108686e-07
11,0.8544201748770377,0.6247116963918842,5.518115428796483e-06,9.402513672883974e-07
13,0.87260824488855,0.6329900752938011,5.546767938759661e-06,9.317208866560483e-07
19,0.9075565311257952,0.6481564421354775,5.6118774164170035e-06,9.210259499272114e-07
31,0.940444467583589,0.6609612780729425,5.606056278121267e-06,9.186626868593222e-07
5,0.7529377601646754,0.563224505467274,4.265856135645119e-06,9.426216625339482e-07
7,0.7978398338215679,0.5873776962750733,4.654761716673606e-06,9.318979208710461e-07
11,0.8544201748770377,0.6107116963922529,4.897181692112519e-06,9.311191864075662e-07
13,0.87260824488855,0.6189900752941786,5.060634128644048e-06,9.366292890450446e-07
19,0.9075565311257952,0.6341564421358639,5.0257773424215086e-06,9.274264195379197e-07
31,0.940444467583589,0.6469612780733168,5.037706977234879e-06,9.26133765461349e-07
5,0.7529377601646754,0.7352245054626738,1.785019080208083e-05,9.400187403729872e-07
7,0.7978398338215679,0.7593776962704459,2.931784175423118e-05,9.270806114799539e-07
11,0.8544201748770377,0.7827116963876558,4.263810731501627e-05,9.386126265840897e-07
13,0.87260824488855,0.790990075289576,5.1921300798039044e-05,9.402840352069343e-07
19,0.9075565311257952,0.8061564421312435,7.50122003268493e-05,9.402631585501567e-07
31,0.940444467583589,0.8189612780686725,9.350518174124099e-05,9.268905352433774e-07
5,0.7529377601646754,0.8592245054593772,0.0063353660671673995,9.656979315747975e-07
5,0.7529377601646754,0.6232245054656721,6.60855439401763e-06,9.327322876316657e-07
7,0.7978398338215679,0.6473776962734462,7.718125864677345e-06,9.25158501817571e-07
11,0.8544201748770377,0.6707116963906261,8.30447201521523e-06,9.333370438905546e-07
13,0.87260824488855,0.6789900752925769,8.374410970243884e-06,9.267447141043369e-07
19,0.9075565311257952,0.6941564421342322,8.555278281672534e-06,9.344505049182236e-07
31,0.940444467583589,0.706961278071695,8.398382869061818e-06,9.276166058792076e-07
5,0.7529377601646754,0.41422450546890394,1.5238966298067308e-06,9.336918081989944e-07
7,0.7978398338215679,0.4383776962773497,1.6286580276726656e-06,9.246916375981194e-07
11,0.8544201748770377,0.4617116963951639,1.703280295574057e-06,9.351772141717806e-07
13,0.87260824488855,0.4699900752973275,1.7481969151504184e-06,9.33340830615868e-07
19,0.9075565311257952,0.48515644213943787,1.7833721940327445e-06,9.333216297620585e-07
31,0.940444467583589,0.4979612780772473,1.7834339787267036e-06,9.168491163339999e-07
5,0.7529377601646754,0.8522245054595715,0.0030629569222136387,9.831700227235005e-07
5,0.7529377601646754,0.6302245054654891,7.113341634089973e-06,9.30413128135896e-07
7,0.7978398338215679,0.6543776962732614,8.382653037576408e-06,9.396926146854086e-07
11,0.8544201748770377,0.6777116963904422,8.73036492855375e-06,9.349157675847298e-07
13,0.87260824488855,0.6859900752923946,9.026544486494377e-06,9.302753393433619e-07
19,0.9075565311257952,0.7011564421340478,9.037319709870348e-06,9.256324180530177e-07
31,0.940444467583589,0.7139612780714999,9.10146625837961e-06,9.33092016668679e-07
5,0.7529377601646754,0.41222450546890327,1.4979218697987554e-06,9.350235609020094e-07
7,0.7978398338215679,0.4363776962773487,1.5665834866770446e-06,9.240216780115671e-07
11,0.8544201748770377,0.4597116963951611,1.6473349003988446e-06,9.248117245831539e-07
13,0.87260824488855,0.46799007529732795,1.7178680529257442e-06,9.328131709661538e-07
19,0.9075565311257952,0.48315644213943637,1.7591794393709006e-06,9.26855924213507e-07
31,0.940444467583589,0.495961278077245,1.8015114572446923e-06,9.272992455046463e-07
5,0.7529377601646754,0.8542245054595194,0.0038942188399871827,9.777640224349473e-07
5,0.7529377601646754,0.6012245054662573,5.643940417698424e-06,9.384501012566728e-07
7,0.7978398338215679,0.6253776962740443,6.412477822915597e-06,9.253250400689168e-07
11,0.8544201748770377,0.648711696391235,6.842312081925979e-06,9.31369740017191e-07
13,0.87260824488855,0.6569900752931751,6.814199006608798e-06,9.270467536931472e-07
19,0.9075565311257952,0.6721564421348271,6.942040312018054e-06,9.274695771322821e-07
31,0.940444467583589,0.684961278072294,6.826229043853324e-06,9.205918909295428e-07
5,0.7529377601646754,0.41922450546890466,1.5530523699065126e-06,9.352410414266549e-07
7,0.7978398338215679,0.4433776962773569,1.6925902407465353e-06,9.274642211583365e-07
11,0.8544201748770377,0.46671169639516913,1.7805111403437477e-06,9.281652794689151e-07
13,0.87260824488855,0.47499007529733245,1.8471123593159879e-06,9.385269248451111e-07
19,0.9075565311257952,0.4901564421394386,1.825684253270495e-06,9.30653763950051e-07
31,0.940444467583589,0.5029612780771714,1.8732566747156053e-06,9.241633702660727e-07
5,0.7529377601646754,0.8502245054596258,0.002239010305842843,9.79829417425053e-07
5,0.7529377601646754,0.5942245054664433,5.4641153259088455e-06,9.339353045881882e-07
7,0.7978398338215679,0.6183776962742336,5.965921810990282e-06,9.223032385926816e-07
11,0.8544201748770377,0.6417116963914199,6.422604172762784e-06,9.348169541232177e-07
13,0.87260824488855,0.6499900752933563,6.464466812610627e-06,9.30506450776015e-07
19,0.9075565311257952,0.6651564421350143,6.469197294188638e-06,9.245917960065561e-07
31,0.940444467583589,0.6779612780724784,6.445035735096272e-06,9.219116384516947e-07
5,0.7529377601646754,0.40322450546889127,1.4116890201592851e-06,9.330141912780615e-07
7,0.7978398338215679,0.42737769627733746,1.5081474538404804e-06,9.328934807155842e-07
11,0.8544201748770377,0.45071169639514946,1.5371269559803129e-06,9.254852114878845e-07
13,0.87260824488855,0.4589900752973213,1.605142490886785e-06,9.271084313479685e-07
19,0.9075565311257952,0.47415644213942265,1.6668807278042683e-06,9.299021122412944e-07
31,0.940444467583589,0.4869612780772375,1.6515837448279829e-06,9.241336339502112e-07
5,0.7529377601646754,0.8612245054593268,0.007464099047728309,9.627414131097817e-07
5,0.7529377601646754,0.4212245054689071,1.5844942827595195e-06,9.328560084853114e-07
7,0.7978398338215679,0.4453776962773589,1.638897689793981e-06,9.277045843949181e-07
11,0.8544201748770377,0.4687116963951725,1.7835774880576127e-06,9.310123611293713e-07
13,0.87260824488855,0.4769900752973332,1.7821765064275456e-06,9.234716382569083e-07
19,0.9075565311257952,0.49215644213944104,1.876993345561948e-06,9.353728265811187e-07
31,0.940444467583589,0.5049612780771193,1.8782606279070265e-06,9.309079793513656e-07
5,0.7529377601646754,0.599224505466311,5.503045829211225e-06,9.345512901207814e-07
7,0.7978398338215679,0.6233776962740989,6.20944700761018e-06,9.297907015242924e-07
11,0.8544201748770377,0.6467116963912886,6.533653484115944e-06,9.208750825418537e-07
13,0.87260824488855,0.6549900752932292,6.650273346219803e-06,9.364689232824737e-07
19,0.9075565311257952,0.6701564421348819,6.945781540762227e-06,9.352001854228448e-07
31,0.940444467583589,0.6829612780723484,6.848801717667949e-06,9.248255958939377e-07
5,0.7529377601646754,0.8432245054598122,0.00046006396607440453,1.0336447313088256e-06
5,0.7529377601646754,0.41022450546890044,1.4775004083717063e-06,9.343227945729026e-07
7,0.7978398338215679,0.43437769627734485,1.5771209384153507e-06,9.338998154608594e-07
11,0.8544201748770377,0.457711696395159,1.6349931181197176e-06,9.310797629826904e-07
13,0.87260824488855,0.46599007529732606,1.6851960475698917e-06,9.326415439525239e-07
19,0.9075565311257952,0.48115644213943387,1.7035608378440571e-06,9.266324893406036e-07
31,0.940444467583589,0.4939612780772445,1.708356068223169e-06,9.224711295040884e-07
5,0.7529377601646754,0.6322245054654371,7.107299654520879e-06,9.32176583237125e-07
7,0.7978398338215679,0.6563776962732084,8.400541220250736e-06,9.299776554379654e-07
11,0.8544201748770377,0.6797116963903936,8.884718158095668e-06,9.300980469824198e-07
13,0.87260824488855,0.6879900752923424,9.297206616107665e-06,9.394054579262667e-07
19,0.9075565311257952,0.7031564421339987,9.31580073515821e-06,9.225089123254919e-07
31,0.940444467583589,0.7159612780714462,9.223930462941392e-06,9.218700878248096e-07
5,0.7529377601646754,0.43622450546892255,1.778819642617835e-06,9.329672861785328e-07
7,0.7978398338215679,0.46037769627737035,1.904946018076113e-06,9.325987889839319e-07
11,0.8544201748770377,0.48371169639518397,1.9791467851921215e-06,9.227427467653419e-07
13,0.87260824488855,0.49199007529735156,2.017685473728605e-06,9.377617454496321e-07
19,0.9075565311257952,0.507156442139253,2.0333887762580094e-06,9.255818543573698e-07
31,0.940444467583589,0.5199612780767164,2.1357278345828244e-06,9.265072363227579e-07
5,0.7529377601646754,0.6922245054638344,1.184126736246813e-05,9.311119120773642e-07
7,0.7978398338215679,0.7163776962715996,1.5858637213030567e-05,9.309725675874044e-07
11,0.8544201748770377,0.7397116963887884,1.8471461514759877e-05,9.430854495485937e-07
13,0.87260824488855,0.7479900752907263,1.95023941129224e-05,9.36689697948565e-07
19,0.9075565311257952,0.7631564421323966,2.0965767430045022e-05,9.374243545335552e-07
31,0.940444467583589,0.7759612780698409,2.0383850598160826e-05,9.284916256590323e-07
5,0.7529377601646754,0.6452245054650875,7.993974011310252e-06,9.380900292817586e-07
7,0.7978398338215679,0.6693776962728669,9.431814869595357e-06,9.324182296974324e-07
11,0.8544201748770377,0.6927116963900535,1.0368491092062152e-05,9.272641824464728e-07
13,0.87260824488855,0.700990075291998,1.0422522699942663e-05,9.337942595683602e-07
19,0.9075565311257952,0.716156442133661,1.067099713786506e-05,9.324589832686315e-07
