nv,mu,phi_j,pair_vertex_contacts,z_p,z_v,mu_mean,mu_std,mu_dist
11,0.4465288487115895,0.8350380548162996,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 1]
 [2 1]
 [1 2]]",3.6313364055299537,5.76036866359447,0.22997231792578787,0.1533588023789131,"[3.31811477e-01 5.58121912e-01 4.11296967e-01 ... 2.42623206e-01
 4.16029548e-04 1.68836052e-01]"
21,0.47097143422939225,0.8370905741676825,"[[2 1]
 [2 1]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 2]]",3.471652593486128,5.782870928829915,0.21921060702140158,0.1555099866773103,[0.05370474 0.00516088 0.08545199 ... 0.53036102 0.1954885  0.25946961]
31,0.48014540606548006,0.8401044207558648,"[[1 2]
 [1 1]
 [1 2]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.400497512437811,5.82089552238806,0.21296578321518841,0.15009712945424555,[0.22945314 0.14898579 0.04742811 ... 0.48017192 0.1495671  0.38007933]
4,0.3922322702763648,0.853553799353102,"[[2 1]
 [1 2]
 [1 1]
 ...
 [1 1]
 [2 2]
 [2 2]]",3.88,5.764444444444444,0.2728607590791932,0.2059652795467488,[0.28706346 0.29687556 0.21733897 ... 0.18904321 0.06192777 0.31603926]
7,0.421078708453035,0.8339523470750787,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 2]
 [1 1]]",3.8439241917502787,5.701226309921962,0.2512116125451372,0.17162436769460052,[0.18404488 0.1061979  0.3118296  ... 0.11840916 0.18297168 0.54650544]
11,0.4465288487115895,0.8361044610660388,"[[1 1]
 [2 1]
 [1 2]
 ...
 [2 2]
 [1 1]
 [1 2]]",3.632183908045977,5.758620689655173,0.23643088954708721,0.15356918405766912,[0.0851457  0.19893717 0.16439636 ... 0.25845533 0.56759998 0.08744668]
21,0.47097143422939225,0.8373972147924218,"[[1 1]
 [1 1]
 [2 2]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.4993924665856624,5.795868772782503,0.2168432890958057,0.14986553589909837,[0.08263343 0.34390666 0.18841213 ... 0.02190262 0.53787841 0.30038772]
31,0.48014540606548006,0.841166920755583,"[[1 1]
 [2 1]
 [1 2]
 ...
 [1 1]
 [2 1]
 [2 1]]",3.462940461725395,5.844471445929526,0.21064605851953674,0.15056560286410975,[0.17591923 0.0645483  0.11298807 ... 0.36136238 0.18930568 0.15135677]
4,0.3922322702763648,0.854590908727845,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 2]]",3.883408071748879,5.746636771300448,0.2651687430702511,0.20371340415325206,[0.24861442 0.57583479 0.0159696  ... 0.59814776 0.15834795 0.24619254]
7,0.421078708453035,0.834389847074809,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.809100998890122,5.709211986681465,0.24809786533035094,0.16494333886999957,[0.01482646 0.63972273 0.1914901  ... 0.39910515 0.11315556 0.03065632]
11,0.4465288487115895,0.8366435235657705,"[[1 1]
 [1 2]
 [1 1]
 ...
 [1 2]
 [2 1]
 [2 1]]",3.5962877030162415,5.800464037122969,0.2271598567616514,0.15125677533151433,[0.37065377 0.32991125 0.4193982  ... 0.08431202 0.08257746 0.22851894]
21,0.47097143422939225,0.8391003397921437,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 1]
 [2 1]
 [1 2]]",3.5627240143369177,5.80884109916368,0.23154672968062187,0.15472035925514682,[0.0232264  0.47120454 0.22112274 ... 0.13139361 0.30828739 0.05273137]
31,0.48014540606548006,0.8421844988803228,"[[1 1]
 [2 1]
 [1 2]
 ...
 [2 1]
 [2 1]
 [1 1]]",3.4629861982434127,5.814303638644918,0.23330433985070415,0.15668366775485365,[0.172307   0.0737816  0.18085478 ... 0.24903025 0.11921774 0.53443295]
4,0.3922322702763648,0.8587598540400808,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [2 2]
 [2 1]]",3.8865406006674084,5.746384872080089,0.2671781403683057,0.20636610930400298,[0.05034553 0.31820833 0.41859788 ... 0.04664602 0.11178839 0.25337544]
7,0.421078708453035,0.8352414095745397,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 2]]",3.8380202474690663,5.730033745781777,0.24613276746278287,0.1651176893893122,[0.29012493 0.39654606 0.16551582 ... 0.1962425  0.38188398 0.0479977 ]
11,0.4465288487115895,0.8374911798155029,"[[1 1]
 [1 1]
 [1 2]
 ...
 [2 1]
 [1 2]
 [2 1]]",3.6697674418604653,5.765116279069767,0.2337678894124068,0.1544167105550394,[0.18724978 0.34812343 0.55409138 ... 0.46856382 0.08601311 0.16693904]
4,0.3922322702763648,0.8625850493523086,"[[2 2]
 [1 2]
 [2 1]
 ...
 [1 1]
 [1 1]
 [1 2]]",3.877232142857143,5.736607142857143,0.27675866676527633,0.21327327466456625,[0.12160582 0.09315431 0.03193639 ... 0.79553029 0.29493446 0.07729696]
7,0.421078708453035,0.836702347074273,"[[1 2]
 [1 1]
 [1 1]
 ...
 [2 1]
 [2 1]
 [1 1]]",3.8641425389755013,5.7461024498886415,0.2524972519676977,0.16743408802634144,[0.19274271 0.06888161 0.63976478 ... 0.07773109 0.02685334 0.40245644]
11,0.4465288487115895,0.8386943048152316,"[[2 1]
 [2 1]
 [1 1]
 ...
 [1 2]
 [1 2]
 [2 1]]",3.640138408304498,5.737024221453288,0.23767156174258952,0.15643006896603867,[0.04830515 0.02356882 0.58466363 ... 0.00218658 0.21926691 0.12414583]
4,0.3922322702763648,0.8612246977895336,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 2]
 [1 1]
 [1 1]]",3.891580161476355,5.808535178777393,0.2568218340134001,0.2012196426664028,[0.51095169 0.17105884 0.08629838 ... 0.00064151 0.01120515 0.00572021]
7,0.421078708453035,0.8370773470739941,"[[1 1]
 [2 1]
 [1 1]
 ...
 [2 2]
 [1 2]
 [1 1]]",3.886089813800657,5.772179627601314,0.2514253195235986,0.16760954210934587,[0.306928   0.03031527 0.03319739 ... 0.13541426 0.09215347 0.44248583]
4,0.3922322702763648,0.861452236851759,"[[1 2]
 [1 1]
 [2 1]
 ...
 [2 1]
 [2 2]
 [1 1]]",3.9368658399098084,5.790304396843292,0.26489937083426535,0.20161306539428697,[0.23669924 0.69584414 0.2410138  ... 0.18223926 0.17334071 0.29093981]
7,0.421078708453035,0.8384679720737311,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [2 1]]",3.7797956867196367,5.720771850170261,0.2551194175476154,0.1697379301895097,[0.16578998 0.22348822 0.33891276 ... 0.08669652 0.41671757 0.04195477]
4,0.3922322702763648,0.8683350493514901,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.895671476137625,5.720310765815761,0.28399467143466983,0.21062093176609264,[0.23787207 0.70707313 0.22736947 ... 0.41083813 0.33830826 0.30216442]
7,0.421078708453035,0.8390299837922106,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [2 1]
 [1 1]]",3.7916194790486974,5.757644394110986,0.25123862254009227,0.16577672489922118,[0.01472883 0.23522014 0.23358325 ... 0.02970327 0.09302867 0.11800054]
4,0.3922322702763648,0.8728311431012121,"[[1 1]
 [2 2]
 [1 2]
 ...
 [1 2]
 [2 1]
 [2 1]]",3.9303370786516854,5.835955056179776,0.2789402614031952,0.21338663890689386,[0.00374604 0.42322868 0.0320342  ... 0.80828669 0.29102142 0.11224636]
4,0.3922322702763648,0.876749111850949,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [2 1]]",3.8816964285714284,5.71875,0.2879697240434768,0.2190585338194161,[0.05809726 0.24179041 0.3359521  ... 0.29447998 0.26118691 0.70319953]
4,0.3922322702763648,0.8787100493506813,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 2]
 [2 1]
 [1 1]]",3.7963800904977374,5.653846153846154,0.2916013136325769,0.22445025642895397,[0.01219119 0.92726768 0.14659541 ... 0.04941749 0.18765265 0.30508741]
4,0.3922322702763648,0.8789131743504122,"[[1 1]
 [1 1]
 [1 2]
 ...
 [1 1]
 [2 1]
 [2 2]]",3.839816933638444,5.720823798627002,0.2980103429790058,0.22312812291659764,[0.46502543 0.37699205 0.0382181  ... 0.69630389 0.22035707 0.28989208]
4,0.3922322702763648,0.882460049350154,"[[1 1]
 [2 2]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.8907849829351537,5.695108077360637,0.3077394919996025,0.22515623421794687,[0.26835854 0.58286755 0.11811972 ... 0.82722473 0.36681878 0.28510891]
4,0.3922322702763648,0.883483486849899,"[[1 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.7037037037037037,5.581018518518518,0.3039006220279454,0.23256494667652566,[0.80548755 0.15820754 0.42107451 ... 0.02734623 0.2801712  0.58677523]
4,0.3922322702763648,0.8845772368496311,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [1 1]
 [1 1]]",3.700365408038977,5.607795371498173,0.3134444525320541,0.23447357514717565,[0.01808614 0.08276478 0.26489771 ... 0.2309867  0.75729602 0.25252127]
4,0.3922322702763648,0.8847100493493658,"[[1 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [2 1]
 [1 1]]",3.7306733167082293,5.586034912718205,0.31041681105973934,0.23488017647120552,[0.4796807  0.4979981  0.08053715 ... 0.25591861 0.67412585 0.28489328]
4,0.3922322702763648,0.8851787993490978,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [2 2]]",3.7524271844660193,5.660194174757281,0.31577029956343294,0.23633290969055248,[0.20713973 0.19405613 0.48961761 ... 0.81798277 0.18830984 0.29357931]
4,0.3922322702763648,0.8849444243488376,"[[1 1]
 [1 2]
 [1 1]
 ...
 [1 1]
 [2 1]
 [2 2]]",3.7612293144208038,5.621749408983452,0.3137333699488725,0.23751888644908498,[0.84011171 0.72552404 0.13624371 ... 0.22700649 0.14692626 0.28188345]
4,0.3922322702763648,0.8852725493485678,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.7458432304038003,5.5866983372921615,0.31406272885425357,0.24199525392577323,[0.05416518 0.488716   0.07674835 ... 0.81685176 0.00218481 0.28922013]
4,0.04080782932503446,0.8484229186887099,"[[1 2]
 [2 2]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",4.085684430512017,5.709508881922675,0.05133471929669591,0.03809152131774761,[0.06544098 0.05008698 0.00643315 ... 0.09523747 0.05376775 0.08045179]
7,0.043374985057394705,0.8407939554682333,"[[1 1]
 [2 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.8827433628318584,5.603982300884955,0.031333628012366596,0.02330268612796397,[0.07969907 0.00591917 0.03727353 ... 0.06907402 0.04939247 0.00491561]
11,0.045575670234116586,0.8412955420197022,"[[1 1]
 [2 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9219088937093276,5.676789587852495,0.026213373824775364,0.019675135913894783,[0.05829094 0.00084133 0.01807625 ... 0.00819323 0.00182615 0.04483225]
21,0.04763179197926146,0.8414196223293048,"[[2 1]
 [1 1]
 [1 2]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.921276595744681,5.695744680851064,0.025601022625846435,0.01802144237528301,[0.00169883 0.05916433 0.03486458 ... 0.0426099  0.05202419 0.02394128]
31,0.048388888601853135,0.8364567798808813,"[[2 2]
 [1 2]
 [1 2]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.930379746835443,5.742616033755274,0.025274737694571624,0.01658718193826002,[0.01063115 0.00383722 0.0233712  ... 0.04592008 0.05821776 0.02546769]
4,0.04080782932503446,0.8467520202509461,"[[2 2]
 [1 2]
 [1 2]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.104602510460251,5.7301255230125525,0.052258770280869664,0.03822868282000163,[0.03641483 0.05643716 0.01156377 ... 0.04775152 0.08516363 0.03461127]
7,0.043374985057394705,0.8412744242179658,"[[2 1]
 [2 1]
 [2 2]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.9470338983050848,5.718220338983051,0.0315897997603456,0.02355132321234215,[0.04234558 0.01041598 0.06610941 ... 0.07156956 0.05794937 0.01266008]
11,0.045575670234116586,0.8397623388944437,"[[2 1]
 [1 1]
 [2 2]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.887788778877888,5.643564356435643,0.02541465172877246,0.019363444773991767,[0.05339749 0.0477298  0.00067575 ... 0.02989889 0.03557975 0.01567269]
21,0.04763179197926146,0.837325872329036,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 2]
 [2 1]]",3.9125799573560767,5.722814498933902,0.025552342497688733,0.017827877360938417,[0.06903068 0.05032962 0.04675247 ... 0.00110995 0.01984206 0.03912892]
31,0.048388888601853135,0.8386911548806127,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.8857758620689653,5.739224137931035,0.025451055629034814,0.016924755688424213,[0.01197235 0.02896602 0.0089826  ... 0.03473298 0.03724092 0.0491694 ]
4,0.04080782932503446,0.8480420593131728,"[[1 1]
 [1 1]
 [2 2]
 ...
 [1 1]
 [2 1]
 [1 1]]",4.065331928345627,5.709167544783983,0.0518920831582873,0.0382446990207644,[0.03504072 0.00996916 0.02194773 ... 0.058491   0.0014739  0.00262201]
7,0.043374985057394705,0.8401416117177103,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.957627118644068,5.690677966101695,0.0323936440144049,0.023916996176972377,[0.00224664 0.00224703 0.00079269 ... 0.01049837 0.01427409 0.05992544]
11,0.045575670234116586,0.8370435888941767,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 1]
 [1 2]
 [1 1]]",3.9067245119305856,5.668112798264642,0.02659609989460409,0.02005731068471066,[0.03924256 0.00519994 0.00444738 ... 0.01509111 0.02249264 0.01569765]
21,0.04763179197926146,0.8375133723287703,"[[1 2]
 [2 1]
 [1 2]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.886586695747001,5.653217011995638,0.02466436765878011,0.017904716298242633,"[7.18314142e-03 9.00210962e-03 3.23584193e-02 ... 3.69443689e-05
 5.57609507e-02 4.23687567e-02]"
31,0.048388888601853135,0.8373122486303444,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [2 2]
 [1 2]]",3.9207708779443253,5.71948608137045,0.024751062307169707,0.016736256016396008,[0.03280578 0.02768338 0.04602039 ... 0.02955052 0.01022367 0.0253592 ]
4,0.04080782932503446,0.845422918687903,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",4.019007391763464,5.672650475184794,0.05150596620577254,0.03750931251921363,[0.0166847  0.06001697 0.1005651  ... 0.04955628 0.04318262 0.05453732]
7,0.043374985057394705,0.8406572367174451,"[[1 2]
 [2 1]
 [1 1]
 ...
 [2 2]
 [1 1]
 [1 2]]",3.9282608695652175,5.676086956521739,0.03240090217422166,0.023350275831609122,[0.01474001 0.04633209 0.013446   ... 0.01495858 0.03724519 0.03778678]
11,0.045575670234116586,0.8389029638939072,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.8967741935483873,5.686021505376344,0.02551282454103251,0.01931859392217109,[0.04251708 0.05135478 0.03322816 ... 0.02988074 0.01659579 0.0082449 ]
21,0.04763179197926146,0.8349821223285002,"[[1 1]
 [1 1]
 [2 2]
 ...
 [1 1]
 [2 1]
 [1 2]]",3.878524945770065,5.6616052060737525,0.025551112569153274,0.017833338268897297,[0.06734869 0.02143382 0.01377632 ... 0.02071357 0.05900942 0.01317237]
31,0.048388888601853135,0.8357966236300717,"[[1 1]
 [1 2]
 [2 2]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.871459694989107,5.657952069716775,0.025809885846519935,0.01710721756117908,[0.02515255 0.02556428 0.01259815 ... 0.06397093 0.05376197 0.00155164]
4,0.04080782932503446,0.8476651061876328,"[[1 1]
 [1 2]
 [2 1]
 ...
 [1 1]
 [1 1]
 [1 2]]",4.091762252346194,5.747653806047967,0.0518929685351599,0.03829435428850203,[0.00901884 0.06824365 0.046342   ... 0.01993737 0.0777365  0.0199898 ]
7,0.043374985057394705,0.8395605570296849,"[[1 2]
 [1 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.933831376734258,5.7374599786552825,0.032052832174992066,0.02376893800948802,[0.0244695  0.08202383 0.02940725 ... 0.00827963 0.00580735 0.0354663 ]
11,0.045575670234116586,0.8420899756123894,"[[1 1]
 [2 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9181916038751345,5.7029063509149625,0.025804155003722903,0.019268856291251354,[0.01810402 0.00469835 0.01290695 ... 0.02174312 0.01243286 0.0137973 ]
21,0.04763179197926146,0.8360739192032323,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.9101604278074866,5.715508021390375,0.025642776077463805,0.018140353150467522,[0.05047827 0.0006928  0.02519342 ... 0.05500947 0.01112618 0.03938649]
31,0.048388888601853135,0.8364216236298111,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.8973799126637556,5.6965065502183405,0.025811500989299296,0.017240043343850996,[0.0314707  0.03430566 0.03737501 ... 0.04122307 0.00771471 0.04169608]
4,0.04080782932503446,0.8511065124373631,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.088235294117647,5.741596638655462,0.05253501760519489,0.03887745133811286,[0.06575528 0.03357175 0.05433182 ... 0.07947634 0.00290257 0.01256095]
7,0.043374985057394705,0.841790049216912,"[[2 1]
 [1 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.939064200217628,5.682263329706203,0.031459711666249876,0.022783679593391306,[0.02908345 0.05184686 0.02834785 ... 0.05401165 0.08698678 0.01177968]
11,0.045575670234116586,0.8387310888933672,"[[1 2]
 [2 2]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.896663078579117,5.670613562970937,0.02576611430204239,0.019586961329842344,[0.02023342 0.01039614 0.03050962 ... 0.00439617 0.01545732 0.06996921]
21,0.04763179197926146,0.8394821223279679,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.9161290322580644,5.72258064516129,0.025110629491507722,0.017219398820938977,[0.00476566 0.00668759 0.00088306 ... 0.03222528 0.03071502 0.03667416]
31,0.048388888601853135,0.8378532642545449,"[[1 1]
 [2 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.8941684665226783,5.693304535637149,0.025519872177723526,0.017109038418444224,[0.01169349 0.00850238 0.03704439 ... 0.03042233 0.02994289 0.02414422]
4,0.04080782932503446,0.8488565124370825,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.09812108559499,5.703549060542797,0.05168103721039408,0.03723208604196314,[0.09238197 0.0494272  0.00422913 ... 0.02038487 0.02911292 0.00129465]
7,0.043374985057394705,0.8417627054666412,"[[1 2]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 2]]",3.9368191721132897,5.705882352941177,0.0321431789465073,0.02310169150314261,[0.03039198 0.00789719 0.03869469 ... 0.06300224 0.0260199  0.0046974 ]
11,0.045575670234116586,0.8401666357680996,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9298618490967057,5.7236981934112645,0.0267371444409073,0.019966842016989693,[0.00621512 0.03382593 0.04791611 ... 0.05505546 0.02091548 0.01929412]
21,0.04763179197926146,0.8398258723276986,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.9038461538461537,5.694444444444445,0.025929365887178445,0.017981384389460484,[0.04062778 0.04803111 0.0100874  ... 0.04348958 0.02311406 0.00430956]
31,0.048388888601853135,0.8373122486292637,"[[1 1]
 [2 1]
 [1 2]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.8691384950926935,5.653217011995638,0.026158204490309755,0.017285228312239945,[0.00764298 0.05250091 0.02168255 ... 0.02845705 0.04884212 0.01000077]
4,0.04080782932503446,0.8506416686868202,"[[2 2]
 [1 1]
 [2 2]
 ...
 [1 2]
 [2 2]
 [1 1]]",4.092339979013641,5.743966421825813,0.05163617449244364,0.03801046350324018,[0.01231848 0.01775421 0.04000646 ... 0.04331676 0.03052379 0.02400424]
7,0.043374985057394705,0.8448486429663583,"[[2 2]
 [1 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.93836344314559,5.698193411264612,0.03254451629958597,0.024126443337654787,[0.007366   0.01460287 0.03430706 ... 0.00640101 0.02482144 0.04131385]
11,0.045575670234116586,0.839352182642835,"[[1 1]
 [1 2]
 [2 1]
 ...
 [1 2]
 [2 1]
 [1 1]]",3.922497308934338,5.7029063509149625,0.02650170373841747,0.01981718958765908,[0.00265796 0.00334158 0.02694153 ... 0.01439607 0.02334579 0.02885601]
21,0.04763179197926146,0.8402555598274187,"[[1 1]
 [2 2]
 [2 2]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9251336898395723,5.694117647058824,0.026114335656365763,0.01798974236400425,[0.06959458 0.01660341 0.00614282 ... 0.02827229 0.00916198 0.03123966]
31,0.048388888601853135,0.8404216236289958,"[[1 2]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 2]
 [2 1]]",3.886631016042781,5.683422459893048,0.024860958399655117,0.016770492080454044,[0.00645553 0.00615521 0.02285627 ... 0.04189782 0.00199194 0.00051662]
4,0.04080782932503446,0.8479229186865541,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",4.031813361611877,5.635206786850477,0.05334821731265247,0.03931085616211124,[0.02443335 0.01480398 0.08940512 ... 0.08959503 0.03247764 0.13480514]
7,0.043374985057394705,0.8437939554660977,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [1 2]
 [1 1]]",3.896440129449838,5.62891046386192,0.03162809790523575,0.023540231574396286,[0.03001026 0.06005462 0.03681411 ... 0.01404889 0.03011079 0.03679399]
11,0.045575670234116586,0.8423639013925608,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.9398496240601504,5.692803437164339,0.026545204040367826,0.01959349240533782,[0.01622594 0.05289651 0.04627925 ... 0.01698573 0.02687361 0.02609134]
21,0.04763179197926146,0.8397067317021486,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 2]]",3.886089813800657,5.691128148959474,0.024764562981621833,0.017550672961109803,[0.01461522 0.02583912 0.0026162  ... 0.04074551 0.02449911 0.01950896]
31,0.048388888601853135,0.8401091236287237,"[[2 1]
 [1 2]
 [1 1]
 ...
 [1 1]
 [2 1]
 [2 1]]",3.8818474758324384,5.692803437164339,0.025917753360195406,0.01704045277650446,[0.03793936 0.03405826 0.02533874 ... 0.00856541 0.00177268 0.02420421]
4,0.04080782932503446,0.8523994811862879,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",4.046908315565032,5.712153518123667,0.051067486234445854,0.03704721465012934,[0.00099319 0.09010479 0.11570486 ... 0.04668901 0.06974733 0.0275878 ]
7,0.043374985057394705,0.8427939554658275,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.908695652173913,5.610869565217391,0.03206442207008571,0.02352961625378199,[0.03299458 0.00280637 0.08664018 ... 0.04757804 0.04152957 0.02079467]
11,0.045575670234116586,0.8442047217047929,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.949044585987261,5.719745222929936,0.026442871992396026,0.020078212827274802,[0.04929362 0.04742257 0.04888739 ... 0.00823935 0.04683245 0.02145155]
21,0.04763179197926146,0.8412164973268884,"[[2 1]
 [1 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.934640522875817,5.714596949891067,0.02515456958058489,0.017392749307839395,[0.0426416  0.01988416 0.00751297 ... 0.03366747 0.02663451 0.02802577]
31,0.048388888601853135,0.840605217378456,"[[1 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [2 1]]",3.8726256983240224,5.696089385474861,0.025637581452352586,0.016714394023228645,[0.00481719 0.01375728 0.01127308 ... 0.03215779 0.0115096  0.03090215]
4,0.04080782932503446,0.8522490905610127,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",4.107030430220357,5.695697796432319,0.05246400550200403,0.0380134463086595,"[1.05813805e-02 1.77399797e-09 8.22199199e-02 ... 3.41192853e-02
 1.30631027e-02 2.46982939e-02]"
7,0.043374985057394705,0.8461445414030536,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 2]
 [2 1]
 [1 1]]",3.9785637727759915,5.732047159699893,0.03139793683545225,0.022753487061290666,[0.02401481 0.02082041 0.03391721 ... 0.00685377 0.02781108 0.01060052]
11,0.045575670234116586,0.8446998388920233,"[[1 2]
 [1 2]
 [2 2]
 ...
 [2 2]
 [1 1]
 [1 2]]",3.9391965255157437,5.689467969598263,0.025878890788665745,0.020030558405939102,[0.01870139 0.00759038 0.0084465  ... 0.00654753 0.02666202 0.06496355]
21,0.04763179197926146,0.844357122326624,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.9075268817204303,5.709677419354839,0.02580908515352236,0.01789996582075145,[0.03610766 0.07002445 0.05989218 ... 0.01406421 0.03951987 0.04567867]
31,0.048388888601853135,0.840655998628175,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 2]]",3.9029126213592233,5.691477885652643,0.026037413884759844,0.01724325871712053,[0.00300813 0.01091603 0.01713742 ... 0.03409337 0.00857745 0.01680152]
4,0.04080782932503446,0.8544229186857498,"[[1 2]
 [1 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",4.095744680851064,5.759574468085106,0.05272685632868668,0.03924173475332699,[0.00191906 0.012608   0.00979763 ... 0.050713   0.00097803 0.001332  ]
7,0.043374985057394705,0.8479580179652876,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.937901498929336,5.71306209850107,0.03323394695495413,0.02385966342060606,[0.06405483 0.02294853 0.02479952 ... 0.0445959  0.03825891 0.0133445 ]
11,0.045575670234116586,0.8480123388917643,"[[2 1]
 [2 1]
 [2 2]
 ...
 [1 1]
 [1 2]
 [1 1]]",3.9176598049837486,5.677139761646804,0.02617722489649807,0.020160009208758854,[0.02363478 0.00250722 0.0339354  ... 0.00843037 0.01206332 0.04365351]
21,0.04763179197926146,0.8436100520138533,"[[1 1]
 [2 1]
 [1 2]
 ...
 [2 2]
 [1 2]
 [1 2]]",3.9022801302931596,5.717698154180239,0.025857477098491434,0.017904225553509987,[0.01301536 0.00540537 0.00058234 ... 0.00969622 0.02874126 0.01815302]
31,0.048388888601853135,0.8430427173779117,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.8827361563517915,5.695982627578719,0.025487848880365305,0.016852050061012563,[0.05172444 0.05849356 0.04498038 ... 0.0359463  0.02022894 0.0560219 ]
